filename,lat,lon,point_id,image_id,captured_at
c17cd19a87e1a1a6_1065964548501710.jpg,33.595061093544,73.048833936992,c17cd19a87e1a1a6,1065964548501710,2024-09-27T13:18:53.621000+00:00
7d4e27f959404af8_1900164696797607.jpg,33.5927879,73.056559151777,7d4e27f959404af8,1900164696797607,2018-06-27T14:07:59.772000+00:00
7933e11c57a266b1_154612963208901.jpg,33.607659819567,73.06569367654,7933e11c57a266b1,154612963208901,2017-12-12T06:20:19.076000+00:00
154bb8b8b1338d76_409069598677545.jpg,33.601232056616,73.034687847414,154bb8b8b1338d76,409069598677545,2024-09-27T13:24:57.600000+00:00
ff4c255f7e224e54_1043961977397941.jpg,33.591597391463,73.053295339329,ff4c255f7e224e54,1043961977397941,2024-09-27T13:17:14.626000+00:00
af0edc186cd66db8_1248195419644983.jpg,33.592326388848,73.052441480691,af0edc186cd66db8,1248195419644983,2024-09-27T13:17:21.598000+00:00
b23d3e01d6295b8d_1994986324259279.jpg,33.600270316456,73.037969812894,b23d3e01d6295b8d,1994986324259279,2024-09-27T13:21:40.596000+00:00
38504d9a70c20013_1900164696797607.jpg,33.5927879,73.056559151777,38504d9a70c20013,1900164696797607,2018-06-27T14:07:59.772000+00:00
7e6dfd120e0ccff2_1186894139088665.jpg,33.595793398986,73.047823174866,7e6dfd120e0ccff2,1186894139088665,2024-09-27T13:19:16.645000+00:00
e0171e29c2fb0449_8393823253997311.jpg,33.599485106425,73.040636889721,e0171e29c2fb0449,8393823253997311,2024-09-27T13:21:19.634000+00:00
ce2c5290faa8b7df_1719473728613780.jpg,33.601997390879,73.032447714073,ce2c5290faa8b7df,1719473728613780,2024-09-27T13:25:24.656000+00:00
69652d60d1704d2d_2983693561768934.jpg,33.603595334232,73.027168286451,69652d60d1704d2d,2983693561768934,2024-09-27T13:27:14.689000+00:00
e6b6ebe11d4c7bbc_1065964548501710.jpg,33.595061093544,73.048833936992,e6b6ebe11d4c7bbc,1065964548501710,2024-09-27T13:18:53.621000+00:00
199b3dded91cd4bd_1569733440588141.jpg,33.603800733014,73.026472135389,199b3dded91cd4bd,1569733440588141,2024-09-27T13:28:27.635000+00:00
a50e07baa596683b_2022834591491407.jpg,33.587075536361,73.062199553619,a50e07baa596683b,2022834591491407,2024-09-27T13:14:47.582000+00:00
b10a6ab60403bc79_468851629537921.jpg,33.593508112401,73.050858621758,b10a6ab60403bc79,468851629537921,2024-09-27T13:18:15.619000+00:00
2d4b32ce8e1a087a_1081414226983567.jpg,33.59115890602,73.053838946433,2d4b32ce8e1a087a,1081414226983567,2024-09-27T13:17:09.568000+00:00
6fddb80995e0b9c2_154612963208901.jpg,33.607659819567,73.06569367654,6fddb80995e0b9c2,154612963208901,2017-12-12T06:20:19.076000+00:00
d4b6d5dda9ab4e91_1081414226983567.jpg,33.59115890602,73.053838946433,d4b6d5dda9ab4e91,1081414226983567,2024-09-27T13:17:09.568000+00:00
11cc76d967ce574d_1073794344212903.jpg,33.591327527398,73.053623435032,11cc76d967ce574d,1073794344212903,2024-09-27T13:17:11.630000+00:00
491350e706ae8ddb_154612963208901.jpg,33.607659819567,73.06569367654,491350e706ae8ddb,154612963208901,2017-12-12T06:20:19.076000+00:00
9ad214ecb143c17f_154612963208901.jpg,33.607659819567,73.06569367654,9ad214ecb143c17f,154612963208901,2017-12-12T06:20:19.076000+00:00
1f25f8b092b305a3_192187496090676.jpg,33.604100109143,73.049218718286,1f25f8b092b305a3,192187496090676,2019-10-27T12:05:58.830000+00:00
c8eebbd1483cb282_1032369511976272.jpg,33.591416634941,73.053513800926,c8eebbd1483cb282,1032369511976272,2024-09-27T13:17:12.639000+00:00
ea7ceeda36d8098b_1766271497468965.jpg,33.594658078266,73.049345052036,ea7ceeda36d8098b,1766271497468965,2024-09-27T13:18:45.684000+00:00
ac699d4bc99a95e5_3906885322965155.jpg,33.601313758456,73.034440101707,ac699d4bc99a95e5,3906885322965155,2024-09-27T13:25:01.650000+00:00
bc0ee785b52e4f93_165276608934607.jpg,33.604100182026,73.049218864052,bc0ee785b52e4f93,165276608934607,2019-10-27T12:06:00.233000+00:00
ff4b5e331ed802d0_1564979634158499.jpg,33.60288986317,73.029578036281,ff4b5e331ed802d0,1564979634158499,2024-09-27T13:25:56.614000+00:00
e4f0b51d3ddaf551_1693308674847400.jpg,33.601015237698,73.035444785033,e4f0b51d3ddaf551,1693308674847400,2024-09-27T13:23:46.240000+00:00
a73fa54af2cf2a78_1072596527879265.jpg,33.584836490564,73.06490689543,a73fa54af2cf2a78,1072596527879265,2024-09-27T13:13:55.533000+00:00
cce383056da19765_1080452337125502.jpg,33.58956668766,73.056069828376,cce383056da19765,1080452337125502,2024-09-27T13:16:51.602000+00:00
